Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets) - The Divine Foods,"<p> </p>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>PREMIUM PERFECT ALL NATURAL SWEETENER 100% HONEY:</strong> CONTAINS NO - Artificial preservatives, colors, refined sugar, gluten, wheat, yeast, corn, soy, dairy, and egg. Great as a replacement for refined or artificial sugar or white sugar. Honey Shots' 100% Pure Honey is the perfect sweetener and processed sugar substitute straight from the hive.</span></li>
</ul>
<h5> </h5>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>ETHICALLY SOURCED</strong> directly from the Beekeepers. Our honey is all-natural, as it should be. No sugar, additives, or preservatives.</span></li>
</ul>
<p> </p>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>HEALTHY SNACK:</strong> A whole food snack for kids, and a great alternative to processed sugars. BPA-free packaging.</span></li>
</ul>
<p> </p>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>EASY TO USE for on the go</strong> – stash in your lunch box, handbag, backpack, gym bag, In your car, desk drawer, and more. Mess-free, natural, and perfectly portioned for individual use, our Honey Shots packets are a kid-approved sweet treat.</span></li>
</ul>
<p> </p>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>CERTIFIED PURE HONEY:</strong> honey is tested and certified for quality, purity, and potency.</span></li>
</ul>
<p> </p>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>INCLUDES 36 HONEY SHOTS</strong>. Each Shots sachet contains 10 g of The Divine Foods Organic Honey</span></li>
</ul>",The Divine Foods India,"",Candy & Chocolate,divine_foods,FALSE,Select Honey Flavours,Ginger Honey,"",,"",,TDFHSGH05,360,shopify,100,deny,manual,1152.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-01.jpg?v=1688035764,1,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),FALSE,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"  PREMIUM PERFECT ALL NATURAL SWEETENER 100% HONEY: CONTAINS NO - Artificial preservatives, colors, refined sugar, gluten, wheat, yeast, corn, soy, dairy, and...","","","",TDFHSGH05,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-01.jpg?v=1688035764,g,"",360.00,TRUE,1152.00,360.00,TRUE,1152.00,360.00,active
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/HoneyShots2.png?v=1745213807,2,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-02.jpg?v=1745213807,3,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-03.jpg?v=1745213807,4,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-04_41c21657-f7b9-4ee1-a06f-29abceee249e.jpg?v=1745213807,5,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Honeyshots.png?v=1745213807,6,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/HoneyShots1_86e420e0-8976-4534-b958-a6f7975c1a63.png?v=1745213807,7,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/HoneyShots5.png?v=1745213807,8,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/AmazonMainImage2000pxx2000pxhoney1.png?v=1745213807,9,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/AmazonMainImage2000pxx2000pxhoney.png?v=1745213807,10,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/DivineFoodsHoneySHotsGingerPremiumOrganicHoney3.png?v=1745213807,11,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/AmazonMainImage2000pxx2000px_1.png?v=1745213807,12,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-HONEYSHOTS-04.jpg?v=1745213807,13,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
premium-organic-honey-shots-50-sachets-500-gm-certified-pure-honey-honey-shots-direct-from-farm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,14,Ginger Honey Shots | 36 pack | (360 gm) | Pure Honey (Single Serving honey Sachets),"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,Organic Golden Milk Latte | Natural Detox Drink DND - The Divine Foods,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Natural body cleanser; boosts immunity; high in curcumin; anti-aging drink</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Ingredients - Tumeric, black pepper, palm sugar, cinnamon, coconut</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Storage Instruction: Store in a cool, dark place. Keep the pack well sealed.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">This is your daily natural detox drink; It helps in regulating the sleep cycle</span></li>
</ul>",The Divine Foods India,"",Instant Mix,divine_foods,FALSE,Total Sachets,Big Tin (250 gm),"",,"",,TDFGM56,300,shopify,100,deny,manual,1548.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/golden_Milk_big_250_gm.png?v=1717747238,1,Organic Golden Milk Latte | Natural Detox Drink DND,FALSE,Organic Golden Milk Latte | Natural Detox Drink DND,"Natural body cleanser; boosts immunity; high in curcumin; anti-aging drink Ingredients - Tumeric, black pepper, palm sugar, cinnamon, coconut Storage Instruct...","","","",TDFGM56,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/golden_Milk_big_250_gm.png?v=1717747238,g,"",720.00,TRUE,1548.00,995.00,TRUE,1548.00,995.00,active
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-GM-01.jpg?v=1745213664,2,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/gm_ings.png?v=1745213664,3,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-GM-02.jpg?v=1745213664,4,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-GM-03.jpg?v=1745213664,5,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-GMINSTANT-01.jpg?v=1745213664,6,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-GMINSTANT-02.jpg?v=1745213664,7,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-GMINSTANT-03.jpg?v=1745213664,8,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-GMINSTANT-04.jpg?v=1745213664,9,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/GoldenMilkamazonbigmain.png?v=1745213664,10,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/AmazonMainImage2000pxx2000px_5_c7bbf6b8-dff3-4775-99bd-933cb2e9e596.png?v=1745213664,11,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/BenefitsGm.png?v=1745213664,12,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,13,Organic Golden Milk Latte | Natural Detox Drink DND,"","","","","","","","","","","","","","","","","","","",""
organic-golden-milk-latte-natural-detox-drink-dnd-haldi-milk-antioxidant-anti-inflammatory-high-curcumin,Organic Golden Milk Latte | Natural Detox Drink DND - The Divine Foods,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Natural body cleanser; boosts immunity; high in curcumin; anti-aging drink</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Ingredients - Tumeric, black pepper, palm sugar, cinnamon, coconut</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Storage Instruction: Store in a cool, dark place. Keep the pack well sealed.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">This is your daily natural detox drink; It helps in regulating the sleep cycle</span></li>
</ul>",The Divine Foods India,"",Instant Mix,divine_foods,FALSE,Total Sachets,Small Tin (125 gm),"",,"",,TDFGM28,150,shopify,100,deny,manual,844.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/golden_Milk_big_250_gm.png?v=1717747238,1,Organic Golden Milk Latte | Natural Detox Drink DND,FALSE,Organic Golden Milk Latte | Natural Detox Drink DND,"Natural body cleanser; boosts immunity; high in curcumin; anti-aging drink Ingredients - Tumeric, black pepper, palm sugar, cinnamon, coconut Storage Instruct...","","","",TDFGM28,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/golden_Milk_big_250_gm.png?v=1717747238,g,"",410.00,TRUE,844.00,595.00,TRUE,844.00,595.00,active
kitchen-essentials-combo-paruthi-paal-palm-jaggery-turmeric-powder-multifloral-honey-raja-rice-powder,"Kitchen Essentials Combo (Paruthi paal, Palm Jaggery,Turmeric Powder,Multifloral Honey,Raja Rice Powder) - The Divine Foods","<p>Crafted for every plate and palate, The Divine Foods’ Kitchen Essentials is filled with<br>pure sweetness, freshness, and rich flavour, as well as numerous health benefits. A<br>perfect addition to your kitchen counters, our carefully selected products enhance<br>and create ease of preparation with every meal.</p>
<p><br><strong>Multifloral Honey</strong> - A healthy alternative to refined sugar, rich in antioxidants,<br>enzymes, and essential minerals that goes well with any of your favourite snacks.</p>
<p><br><strong>Turmeric Powder</strong> - An age-old staple that alleviates symptoms of chronic conditions<br>such as arthritis, promotes digestive health, and supports cardiovascular well-being.</p>
<p><br><strong>Paruthi Paal</strong> - Harness the power of proteins, essential fatty acids, and sugars with<br>this cottonseed mix.</p>
<p><br><strong>Raja Rice</strong> - An ancient kitchen basic that supports heart health, regulates blood<br>sugar levels, enhances skin radiance, and aids in weight management.</p>
<p><br><strong>Palm Jaggery</strong> - Rich in iron, calcium, potassium, and magnesium, it sweetens your<br>meals and snacks while not compromising on your health.</p>",The Divine Foods India,"","",divine_foods,FALSE,Title,Default Title,"",,"",,TDFEKC,1000,shopify,100,deny,manual,3760.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/KithcenEssentialsCombo_30abfcbe-8adc-4dd2-9446-9409d2e1c983.png?v=1727427875,1,"Kitchen Essentials Combo (Paruthi paal, Palm Jaggery,Turmeric Powder,Multifloral Honey,Raja Rice Powder)",FALSE,"Kitchen Essentials Combo (Paruthi paal, Palm Jaggery,Turmeric Powder,Multifloral Honey,Raja Rice Powder)","Crafted for every plate and palate, The Divine Foods’ Kitchen Essentials is filled withpure sweetness, freshness, and rich flavour, as well as numerous health...","","","",TDFEKC,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/KithcenEssentialsCombo_30abfcbe-8adc-4dd2-9446-9409d2e1c983.png?v=1727427875,g,"",1400.00,TRUE,3760.00,2194.00,TRUE,3760.00,2194.00,active
kitchen-essentials-combo-paruthi-paal-palm-jaggery-turmeric-powder-multifloral-honey-raja-rice-powder,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MULTIFLORALHONEY-01_d2b100b6-9260-4501-9dc0-23e66960b82e.jpg?v=1727351802,2,"Kitchen Essentials Combo (Paruthi paal, Palm Jaggery,Turmeric Powder,Multifloral Honey,Raja Rice Powder)","","","","","","","","","","","","","","","","","","","",""
